ABW Architects Ltd,"1st Floor, 16 Cook Street, LIVERPOOL, Merseyside, L2 9RF",Tel: 0151 669 1129,www.abwarchitects.co.uk,"We are a firm of architects based in the centre of Liverpool. We believe that good design does make a difference to people; it can enhance the environment, bring people together and support change in a sensitive and constructive way. Architecture does not happen in isolation. We enjoy the process of making buildings, large or small, we value teamwork and recognise that this is essential to the success of a project. It really is about people working together.  We do understand the process of design and construction, and the importance of budgets and programme.  We look for new solutions and develop innovative ideas, but also value tradition and experience and look for the benefits in both. We have been working for a long time with the view that energy use should be minimised and recognise our responsibilities in designing new buildings or working with existing stuctures, and that we should continue to look for ways to reduce energy consumption in buildings whilst creating enjoyable places to live and work.  EXPERIENCE Our experience covers a wide range of building types, the advantage being that knowledge is transferrable. We have worked on historic buildings and we have designed new university faculty buildings and also:  - Special needs housing - Extra care housing - master planning - Faculty buildings - Lecture theatres - External spaces - Individual houses - Student accommodation - Sports facilities - Public Arts Projects  We aim to make places where people want to be. The design of buildings is often about resolving conflicting issues but also about looking for and taking advantage of opportunities that already exist. To do this we need to have a detailed understanding of the brief and also see the potential of a site or existing building. For example if rainwater needs to be stored to reduce loads on a local drain, why not design a lake that increases bio diversity, encourages wild life with new habitats and becomes an attractive feature in its own right. Buildings need to be places that are enjoyable and contribute to a quality of life. They need to be accessible, not just physically but also in terms of being inviting and breaking down barriers. They also need to provide privacy and quietness.  Buildings should respond to a site and contribute to the environment around them, the spaces between buildings are just as important as the buildings themselves."
AC Architects Cambridge Ltd,"33-35 Victoria Road, CAMBRIDGE, Cambridgeshire, CB4 3BW",Tel: 01223 576315,www.acarchitects.com,"The practice was founded in 1997 and provides full architectural services, specialist architectural energy consultancy and conservation consultancy throughout the UK."
Acanthus Clews Architects,"Acanthus House, 57 Hightown Road, BANBURY, Oxfordshire, OX16 9BE",Tel: 01295 702600,www.acanthusclews.co.uk,"A Practice with a passion for high quality and innovative design solutions.We believe in collaboration and a personal service. Our areas of expertise include Conservation,complex and sensitive sites as well as Buildings for Learning and bespoke houses for private clients."
Acanthus Darbyshire Architects,"Hawthorn Cottage, 8 Hawthorn Road, Gosforth, NEWCASTLE UPON TYNE, NE3 4DE",Tel: 0191 284 2813,www.acanthusda.com,
Acanthus Holden Architects,"Watermans Lane, The Green, PEMBROKE, Dyfed, SA71 4NU",Tel: 01646 685472,www.acanthus-holden.co.uk/,Founder member of the national Acanthus group of independent practices aiming for excellence in new design and conservation with extensive regional and  specialist knowledge.
Acanthus WSM Architects,"Studio 11, 2 King Charles Street, Leeds, LS1 6LS",Tel: 0113 239 3414,www.acanthuswsm.com,Acanthus WSM Architects are an award winning practice based in Leeds. We are an enthusiastic team who enjoy working together to achieve effective design solutions that meet our clients time and budget constraints through the creation of good architecture.
Ace Design,"31 Holme Drive, Oadby, Leicester, Leicestershire, LE2 4HF",,www.acedesign.org.uk,
Ackroyd Lowrie,"The Old Vyner Street Gallery, 23 Vyner Street, London, E2 9DG",Tel: 0203 770 9780,www.ackroydlowrie.com,
ACP Architects,"2nd Floor, Roma Parva, 9 Waterloo Road, WOLVERHAMPTON, West Midlands, WV1 4DJ",Tel: 01902 423428,www.acpractice.co.uk,Full architectural service provided tailored to suit client and project needs.
Acres Architecture Ltd,"11 Edison Village, Nottingham Science Park, NOTTINGHAM, Nottinghamshire, NG7 2RF",Tel: 0115 859 2784,www.acresarchitecture.com,Exceptional Design with You in Mind
Acuity Architects Ltd,"The Tannery, 3A John Street, Tunbridge Wells, TN4",Tel: 01892 521 525,,
